date,symbol,open,high,low,close,volume,prev_close,ret_1d,gap_open_pct,gap_abs_pct,intraday_range_pct,true_range_pct,vol20,cluster_score,trigger_gap_15,trigger_range_15,trigger_tr_15,trigger_any_15,trigger_cluster,compression_flag,label_next_day_expansion,permission_strength,permission_reason,trade_permission,day_type,open_orb_range,close_orb_range,open_orb_share,close_orb_share,edge_orb_share,edge_orb_bias,edge_orb_flag,feature_ts,feature_version
2024-05-16,SPY,529.8800048828125,531.52001953125,528.5399780273438,528.6900024414062,50244800.0,529.780029296875,-0.002057508390634233,0.00018871150365962208,0.00018871150365962208,0.0056366518945788514,0.0056366518945788514,0.0075329523979807906,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-17,SPY,528.8099975585938,529.52001953125,527.3200073242188,529.4500122070312,59187600.0,528.6900024414062,0.0014375338328991294,0.00022696687403467308,0.00022696687403467308,0.004155278414028967,0.004155278414028967,0.007035814188941339,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-20,SPY,529.5700073242188,531.5599975585938,529.1699829101562,530.0599975585938,37764200.0,529.4500122070312,0.0011521113183465825,0.0002266410698288368,0.0002266410698288368,0.004508951174292876,0.004508951174292876,0.006913913359217914,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-21,SPY,529.280029296875,531.52001953125,529.0700073242188,531.3599853515625,33437000.0,530.0599975585938,0.0024525295229904653,-0.0014714716547394868,0.0014714716547394868,0.004610833097283857,0.004610833097283857,0.006589492124804268,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-22,SPY,530.6500244140625,531.3800048828125,527.5999755859375,529.8300170898438,48390000.0,531.3599853515625,-0.0028793441431358424,-0.001336120440138644,0.001336120440138644,0.0071344189172921416,0.0071344189172921416,0.006668161746601301,0.0,0,0,0,0,0.0,0,1,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-23,SPY,532.9600219726562,533.0700073242188,524.719970703125,525.9600219726562,57211200.0,529.8300170898438,-0.007304220207159928,0.005907564278831323,0.005907564278831323,0.015875800958742553,0.015875800958742553,0.006881847012177814,0.1,0,1,1,1,1.0,0,0,1,trigger,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-24,SPY,527.8499755859375,530.27001953125,526.8800048828125,529.4400024414062,41291100.0,525.9600219726562,0.006616435324681147,0.0035933408136095135,0.0035933408136095135,0.0064030194787041556,0.008140672292835943,0.006751486808506778,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-28,SPY,530.27001953125,530.510009765625,527.1099853515625,529.8099975585938,36269600.0,529.4400024414062,0.0006988423909817243,0.0015677264392872647,0.0015677264392872647,0.006417441025518734,0.006417441025518734,0.006748691127708015,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-29,SPY,525.6799926757812,527.3099975585938,525.3699951171875,526.0999755859375,45190300.0,529.8099975585938,-0.007002551838871107,-0.007795256604903433,0.007795256604903433,0.003687516691567217,0.008439465210887438,0.0057378862327579026,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-30,SPY,524.52001953125,525.2000122070312,521.3300170898438,522.6099853515625,46377600.0,526.0999755859375,-0.0066337015706721125,-0.0030031479338653577,0.0030031479338653577,0.007405130452270509,0.009127185912616985,0.005957965270381767,0.1,0,0,0,0,1.0,0,1,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-05-31,SPY,523.5900268554688,527.5,518.3599853515625,527.3699951171875,90785800.0,522.6099853515625,0.009108149287317735,0.0018752827756380874,0.0018752827756380874,0.017331313372135414,0.017331313372135414,0.005942688220978965,0.2,0,1,1,1,2.0,0,0,1,trigger,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-03,SPY,529.02001953125,529.3099975585938,522.5999755859375,527.7999877929688,46835700.0,527.3699951171875,0.0008153529396106585,0.003128779470466192,0.003128779470466192,0.01271319084472635,0.01271319084472635,0.005438055041904844,0.2,0,0,0,0,2.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-04,SPY,526.4600219726562,529.1500244140625,524.9600219726562,528.3900146484375,34632700.0,527.7999877929688,0.0011178985773303562,-0.0025387757698056568,0.0025387757698056568,0.00792975326037161,0.00792975326037161,0.0050356126304150544,0.2,0,0,0,0,2.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-05,SPY,530.77001953125,534.6900024414062,528.72998046875,534.6699829101562,47610400.0,528.3900146484375,0.011885100186643571,0.004504257871708717,0.004504257871708717,0.011147104126205917,0.011782946479767827,0.005578865183147673,0.2,0,0,0,0,2.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-06,SPY,534.97998046875,535.4199829101562,532.6799926757812,534.6599731445312,30808500.0,534.6699829101562,-1.8721390661391446e-05,0.0005797923363988211,0.0005797923363988211,0.0051247341712530176,0.0051247341712530176,0.005580651279895525,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-07,SPY,533.6599731445312,536.8900146484375,532.5399780273438,534.010009765625,43224500.0,534.6599731445312,-0.0012156574487586225,-0.0018703476045132117,0.0018703476045132117,0.00814598329908266,0.00814598329908266,0.005529723952473887,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-10,SPY,533.1799926757812,535.989990234375,532.5700073242188,535.6599731445312,35686100.0,534.010009765625,0.003089761144422054,-0.0015543099842043606,0.0015543099842043606,0.006384615393380296,0.006384615393380296,0.005543692269281003,0.1,0,0,0,0,1.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-11,SPY,534.0700073242188,537.010009765625,532.0499877929688,536.9500122070312,36383400.0,535.6599731445312,0.0024083170801936227,-0.0029682371280773667,0.0029682371280773667,0.009237399869438535,0.009237399869438535,0.0055392880168329125,0.1,0,0,0,0,1.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-12,SPY,541.6300048828125,544.1199951171875,540.2999877929688,541.3599853515625,63251300.0,536.9500122070312,0.008213005017738695,0.008715881496202948,0.008715881496202948,0.007056316365418131,0.013244390247092272,0.005701471433653828,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-13,SPY,543.1500244140625,543.3300170898438,539.5900268554688,542.4500122070312,44760900.0,541.3599853515625,0.002013497275312748,0.0033065596108614592,0.0033065596108614592,0.006894626509746666,0.006894626509746666,0.005122189419342047,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-14,SPY,540.8800048828125,542.8099975585938,539.8499755859375,542.780029296875,40089900.0,542.4500122070312,0.0006083824913212244,-0.002894289407112338,0.002894289407112338,0.005453446724063714,0.005453446724063714,0.005067494296435717,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-17,SPY,542.0800170898438,548.530029296875,541.6099853515625,547.0999755859375,55839500.0,542.780029296875,0.007958926371441244,-0.0012896793714721744,0.0012896793714721744,0.01264859121571193,0.01264859121571193,0.0052802484770701555,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-18,SPY,547.1599731445312,548.6199951171875,546.72998046875,548.489990234375,41376400.0,547.0999755859375,0.0025406958699802917,0.00010966470713058563,0.00010966470713058563,0.003445850757695466,0.003445850757695466,0.005282427739037913,0.0,0,0,0,0,0.0,1,0,1,compression,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-20,SPY,549.4400024414062,550.1199951171875,545.1799926757812,547.0,70328200.0,548.489990234375,-0.002716531314889248,0.0017320502177720076,0.0017320502177720076,0.00903108307386883,0.00903108307386883,0.0053706053864068905,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-21,SPY,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,64338600.0,547.0,-0.004552084523537503,-0.004753154636083168,0.004753154636083168,0.004830039550502553,0.00730928797886216,0.005454198418791962,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-24,SPY,544.3300170898438,546.9500122070312,542.6199951171875,542.739990234375,45528700.0,544.510009765625,-0.003250664817000981,-0.0003305589843218826,0.0003305589843218826,0.00797806899759476,0.00797806899759476,0.005183021950193262,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-25,SPY,543.989990234375,545.2000122070312,542.4400024414062,544.8300170898438,37936200.0,542.739990234375,0.0038508805193555595,0.0023031286112900062,0.0023031286112900062,0.0050658181066588846,0.0050658181066588846,0.005077518936570335,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-26,SPY,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,38550600.0,544.8300170898438,0.0012480822540090752,-0.0020924226138030466,0.0020924226138030466,0.005884330039844988,0.005884330039844988,0.005074750068079497,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-27,SPY,545.3699951171875,546.9600219726562,544.6099853515625,546.3699951171875,35041500.0,545.510009765625,0.0015764795075565718,-0.0002566674230187749,0.0002566674230187749,0.004301181693899031,0.004301181693899031,0.00466677752514296,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-06-28,SPY,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,76144500.0,546.3699951171875,-0.003935107039692687,0.0014458664172696256,0.0014458664172696256,0.01346884988504458,0.01346884988504458,0.0044405132430691925,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-01,SPY,545.6300048828125,545.8800048828125,542.52001953125,545.3400268554688,40297800.0,544.219970703125,0.00205809454382333,0.002590926933213611,0.002590926933213611,0.006161266707189633,0.006161266707189633,0.004117761213076214,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-02,SPY,543.7000122070312,549.010009765625,543.6500244140625,549.010009765625,40434800.0,545.3400268554688,0.006729714910746587,-0.003007324912301268,0.003007324912301268,0.009763001140636222,0.009763001140636222,0.004261884981321944,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-03,SPY,548.6900024414062,551.8300170898438,548.6500244140625,551.4600219726562,32789900.0,549.010009765625,0.004462600250361826,-0.0005828806734422542,0.0005828806734422542,0.005766497205737477,0.005766497205737477,0.004291772876895395,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-05,SPY,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,41488400.0,551.4600219726562,0.005766497205737409,0.0005621396769339704,0.0005621396769339704,0.0070856638035254335,0.0070856638035254335,0.003744289065298321,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-08,SPY,555.4400024414062,556.25,554.1900024414062,555.280029296875,36110500.0,554.6400146484375,0.0011539280101222626,0.0014423549903370692,0.0014423549903370692,0.0037098354882350586,0.0037098354882350586,0.0037227406747305527,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-09,SPY,556.260009765625,557.1799926757812,555.52001953125,555.8200073242188,27289700.0,555.280029296875,0.000972442729531453,0.0017648401113774526,0.0017648401113774526,0.002986530032487587,0.003418306922870394,0.003657932168313569,0.0,0,0,0,0,0.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-10,SPY,557.0700073242188,561.6699829101562,556.77001953125,561.3200073242188,38701200.0,555.8200073242188,0.009895289711641775,0.0022489294799186155,0.0022489294799186155,0.00872935814681558,0.01042181912207977,0.004058306191780171,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-11,SPY,561.4400024414062,562.3300170898438,555.8300170898438,556.47998046875,53054200.0,561.3200073242188,-0.008622580332635743,0.00021377309844972103,0.00021377309844972103,0.011680563952228318,0.011680563952228318,0.00474197335884029,0.0,0,0,0,0,0.0,0,1,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-12,SPY,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,53084400.0,556.47998046875,0.006307522083127459,0.0020666051869355773,0.0020666051869355773,0.011642991142332604,0.012839519574978453,0.004623988212154815,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-15,SPY,562.030029296875,564.8400268554688,559.6300048828125,561.530029296875,40584300.0,559.989990234375,0.002750118911688748,0.0036429920142790895,0.0036429920142790895,0.009278260646505453,0.009278260646505453,0.004629519383996667,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-16,SPY,562.8699951171875,565.1599731445312,562.0999755859375,564.8599853515625,36475300.0,561.530029296875,0.005930147776526118,0.002386276335016868,0.002386276335016868,0.0054172673546511564,0.0064262718935507775,0.00471322794508432,0.0,0,0,0,0,0.0,0,1,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-17,SPY,558.7999877929688,560.510009765625,556.6099853515625,556.9400024414062,57119000.0,564.8599853515625,-0.014021143496696697,-0.010728318018175864,0.010728318018175864,0.007002593451657853,0.014813085725276044,0.0057094632672472475,0.0,0,0,0,0,0.0,0,1,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-18,SPY,558.510009765625,559.52001953125,550.4299926757812,552.6599731445312,56270400.0,556.9400024414062,-0.007684901925006371,0.0028189882524805032,0.0028189882524805032,0.016447774937902972,0.016447774937902972,0.006005653480437858,0.1,0,1,1,1,1.0,0,0,1,trigger,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-19,SPY,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,65509100.0,552.6599731445312,-0.0066405802636198,-0.0004342457316195425,0.0004342457316195425,0.011238900626727971,0.011238900626727971,0.006174415918004481,0.1,0,0,0,0,1.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-22,SPY,553.0,555.27001953125,551.02001953125,554.6500244140625,43346700.0,548.989990234375,0.01030990415193389,0.007304340401385279,0.007304340401385279,0.007662489521189041,0.011322507924721146,0.0064601473392094,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-23,SPY,554.5399780273438,556.739990234375,553.280029296875,553.780029296875,34439600.0,554.6500244140625,-0.0015685478750434578,-0.00019840689060635075,0.00019840689060635075,0.006247897638874867,0.006247897638874867,0.006413459089855465,0.1,0,0,0,0,1.0,0,1,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-24,SPY,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,74515300.0,553.780029296875,-0.022662516096977336,-0.008884473410063931,0.008884473410063931,0.016407082392445593,0.02492480416152806,0.008270379877163465,0.2,0,1,1,1,2.0,0,1,1,trigger,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-25,SPY,541.3499755859375,547.4600219726562,537.4500122070312,538.4099731445312,61158300.0,541.22998046875,-0.005210367913795921,0.00022170818601652265,0.00022170818601652265,0.018591798564136,0.018591798564136,0.008332657666428466,0.3,0,1,1,1,3.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-26,SPY,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,53763800.0,538.4099731445312,0.011199698366761712,0.007187935486672181,0.007187935486672181,0.010469495594502531,0.016126715997177164,0.008734422777012309,0.3,0,0,1,0,3.0,0,0,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-29,SPY,546.02001953125,547.0499877929688,542.719970703125,544.760009765625,39515800.0,544.4400024414062,0.0005877733502015481,0.002902095883400513,0.002902095883400513,0.007948485594063111,0.007948485594063111,0.008689440367729725,0.3,0,0,0,0,3.0,0,1,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-30,SPY,546.260009765625,547.3400268554688,538.52001953125,542.0,46853600.0,544.760009765625,-0.005066469116946526,0.0027535060817795998,0.0027535060817795998,0.016273076243946034,0.016273076243946034,0.008750148855191703,0.4,0,1,1,1,4.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-07-31,SPY,548.97998046875,553.5,547.5800170898438,550.8099975585938,65663400.0,542.0,0.01625460804168588,0.012878192746771155,0.012878192746771155,0.010747776794894682,0.02087834289677478,0.009387220882526883,0.4,0,0,1,0,4.0,0,1,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-01,SPY,552.5700073242188,554.8699951171875,539.4299926757812,543.010009765625,76428700.0,550.8099975585938,-0.014160940846283387,0.003195311946816659,0.003195311946816659,0.028434102804238345,0.028434102804238345,0.009854773579726632,0.4,0,1,1,1,4.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-02,SPY,535.75,536.989990234375,528.5999755859375,532.9000244140625,82789100.0,543.010009765625,-0.01861841433811906,-0.013369937266457743,0.013369937266457743,0.015744068801014862,0.027040783485667335,0.010496850548959559,0.5,0,1,1,1,5.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-05,SPY,511.6400146484375,523.5800170898438,510.2699890136719,517.3800048828125,146267400.0,532.9000244140625,-0.0291236982927795,-0.03989493111583342,0.03989493111583342,0.025725826182994103,0.04373967912717533,0.012089034094971087,0.6,1,1,1,1,6.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-06,SPY,519.219970703125,529.75,517.8699951171875,522.1500244140625,84826300.0,517.3800048828125,0.00921956682947278,0.003556314126846205,0.003556314126846205,0.02275209102239113,0.02369049993068305,0.012385160313483076,0.7,0,1,1,1,7.0,0,1,2,"cluster,trigger",1,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-07,SPY,528.469970703125,531.5900268554688,518.0499877929688,518.6599731445312,70698300.0,522.1500244140625,-0.0066840009697359815,0.012103698158693943,0.012103698158693943,0.02610581067285656,0.02610581067285656,0.012022910106261692,0.7,0,1,1,1,7.0,0,1,2,"cluster,trigger",1,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-08,SPY,523.9099731445312,531.2899780273438,521.8400268554688,530.6500244140625,63276600.0,518.6599731445312,0.023117363765007726,0.010122238599154398,0.010122238599154398,0.017808255417135852,0.023801006881622972,0.013381348500107965,0.7,0,1,1,1,7.0,0,0,2,"cluster,trigger",1,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-09,SPY,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,45619600.0,530.6500244140625,0.004409621620005133,-0.0015830148248768827,0.0015830148248768827,0.011163459569690632,0.011163459569690632,0.01332378833110818,0.7,0,0,0,0,7.0,0,0,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-12,SPY,534.2100219726562,535.72998046875,530.9500122070312,533.27001953125,42542100.0,532.989990234375,0.000525393163109511,0.002289033116259276,0.002289033116259276,0.008963504578638029,0.008963504578638029,0.013287915220125854,0.7,0,0,0,0,7.0,0,1,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-13,SPY,536.530029296875,542.280029296875,536.280029296875,542.0399780273438,52333100.0,533.27001953125,0.016445624495827982,0.0061132440344022765,0.0061132440344022765,0.011069294227772484,0.016622408181801086,0.013835551775438513,0.6,0,0,1,0,6.0,0,0,1,cluster,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-14,SPY,542.8499755859375,544.9600219726562,540.1199951171875,543.75,42446900.0,542.0399780273438,0.0031547893918812964,0.0014943502166420153,0.0014943502166420153,0.008901198814655172,0.008901198814655172,0.013578741305234746,0.6,0,0,0,0,6.0,0,1,1,cluster,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-15,SPY,549.5,553.3599853515625,548.8800048828125,553.0700073242188,60846800.0,543.75,0.017140243354885065,0.010574712643678152,0.010574712643678152,0.008100205054373455,0.017375712340750686,0.014071771019691912,0.5,0,0,1,0,5.0,0,0,1,cluster,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-16,SPY,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,44430700.0,553.0700073242188,0.0022420131591913695,-0.0029833915999990523,0.0029833915999990523,0.006783225599728689,0.006783225599728689,0.013986702458340645,0.4,0,0,0,0,4.0,0,0,1,cluster,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-19,SPY,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,39121800.0,554.3099975585938,0.009561414761256382,0.0007576679331169345,0.0007576679331169345,0.010275013224411446,0.010275013224411446,0.013960261682548701,0.3,0,0,0,0,3.0,0,0,1,cluster,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-20,SPY,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,33732300.0,559.6099853515625,-0.0016260845380726696,-0.0008219312548739532,0.0008219312548739532,0.006282458723706515,0.006282458723706515,0.013960724587638822,0.2,0,0,0,0,2.0,1,0,1,compression,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-21,SPY,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,41514600.0,558.7000122070312,0.003436518468241667,0.0019151732608557737,0.0019151732608557737,0.013164005827637031,0.013164005827637031,0.012854153951547901,0.1,0,0,0,0,1.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-22,SPY,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,56121500.0,560.6199951171875,-0.007848497114596786,0.0034604588817790383,0.0034604588817790383,0.014742390850629665,0.014742390850629665,0.012943538790868216,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-23,SPY,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,50639400.0,556.219970703125,0.010625354160183287,0.005950988400444723,0.005950988400444723,0.010317984768192793,0.012221472066370045,0.01292199161900085,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-26,SPY,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,35788600.0,562.1300048828125,-0.002383837980234005,0.001867873594805891,0.001867873594805891,0.008666319909385989,0.008666319909385989,0.012952255347224212,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-27,SPY,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,32693900.0,560.7899780273438,0.0013730978823098816,-0.002318136635646839,0.002318136635646839,0.0066600011586202155,0.0066600011586202155,0.01285932391693131,0.0,0,0,0,0,0.0,0,0,0,none,0,trend,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-28,SPY,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,41066000.0,561.5599975585938,-0.005805274200081922,-0.0006232202925048336,0.0006232202925048336,0.011839596151253932,0.011839596151253932,0.012500091047162175,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-29,SPY,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,38715200.0,558.2999877929688,8.953572284031708e-05,0.0036002325086390563,0.0036002325086390563,0.01164144404802533,0.01164144404802533,0.012001620810202505,0.0,0,0,0,0,0.0,0,0,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
2024-08-30,SPY,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,62700100.0,558.3499755859375,0.009546014727143781,0.0043342778743258314,0.0043342778743258314,0.012524832618379868,0.012524832618379868,0.011143030443144733,0.0,0,0,0,0,0.0,0,1,0,none,0,range,,,,,,,0,2026-02-07T00:44:13.949095+00:00,v1_clean_daily_features_orb_trend
